2.175214273295919543e-02,4.103301990491759477e-01,-5.740282470570692297e-01,-7.185250867066993452e-01,-1.572499285613155051e-01,1.241302611308161552e-01,-4.027234589836369838e-01,4.035164264799983580e-01,-7.689467957163844680e-01,-1.264342580690278328e-01,0.000000000000000000e+00
2.210189350464795977e-02,4.109384919619722965e-01,-5.738281744681860141e-01,-7.189611252337579916e-01,-1.584667990388583247e-01,1.241960847230755421e-01,-4.023137934487203138e-01,4.027662816159383041e-01,-7.691928540377187540e-01,-1.255202519319095766e-01,0.000000000000000000e+00
2.282650765216071714e-02,4.118161446492266120e-01,-5.740210464273306501e-01,-7.196291024655665503e-01,-1.605570878532771861e-01,1.244760099029144501e-01,-4.018125924076064170e-01,4.020139770238140842e-01,-7.693829539988303878e-01,-1.240224923414027514e-01,0.000000000000000000e+00
2.328367257249187861e-02,4.131795734865317815e-01,-5.748229051834453651e-01,-7.211315419850106156e-01,-1.627248169710796832e-01,1.246104495749538327e-01,-4.013411478929444498e-01,4.010869105300114978e-01,-7.695319944417261526e-01,-1.229025361759032431e-01,0.000000000000000000e+00
2.395474808690590401e-02,4.146948532529419196e-01,-5.759803666927026944e-01,-7.223992177585447649e-01,-1.649240172425702755e-01,1.246741148561744811e-01,-4.008594226962409746e-01,4.008217921633585035e-01,-7.696729010177041364e-01,-1.214509937721671151e-01,0.000000000000000000e+00
2.469769905440834246e-02,4.160719148665586453e-01,-5.764627987376060858e-01,-7.246051523173255848e-01,-1.668743763462075813e-01,1.246512404706956872e-01,-4.004743008894511291e-01,3.999517450526031692e-01,-7.692516469162808956e-01,-1.203186216237938228e-01,0.000000000000000000e+00
2.545418068406948842e-02,4.174205074577704844e-01,-5.764758053555303352e-01,-7.264207877252966128e-01,-1.685973044770292528e-01,1.247898805198040112e-01,-3.998711243015376504e-01,3.987021012223967986e-01,-7.695664340873354936e-01,-1.195493440904053378e-01,0.000000000000000000e+00
2.629978143364192916e-02,4.187896409070053227e-01,-5.760583097990757961e-01,-7.290566936559786937e-01,-1.709419688988201291e-01,1.249190828940922593e-01,-3.995212401264123248e-01,3.979142748744234903e-01,-7.696244729414402075e-01,-1.186019960447114163e-01,0.000000000000000000e+00
2.736829850468385644e-02,4.205550443689555218e-01,-5.763332474470213018e-01,-7.317178129311997514e-01,-1.731290210703313737e-01,1.249396251506977445e-01,-3.987861603667798294e-01,3.964211687895511926e-01,-7.694297425828259263e-01,-1.181921546069040069e-01,0.000000000000000000e+00
2.866647639701722788e-02,4.225576117311011792e-01,-5.758486556232328413e-01,-7.370899398329099350e-01,-1.753813190665424182e-01,1.249007648938365300e-01,-3.985201772827673405e-01,3.958043057591853486e-01,-7.694242410333672622e-01,-1.173970814156528181e-01,0.000000000000000000e+00
3.040396758640875885e-02,4.247067330821384656e-01,-5.748685622471264578e-01,-7.425803007424746083e-01,-1.775767765895223949e-01,1.248672479679920899e-01,-3.977379077874440561e-01,3.946092264489160506e-01,-7.687402837586533311e-01,-1.158756012884443326e-01,0.000000000000000000e+00
